ID,age,Education,Marital_Status, Income ,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country,Total_spend,Campaign_Acceptance_Score,TotalPurchase 
217,58,Master,Single,64857,0,0,23/11/2012 00:00,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,Canada,1540,0,27
6202,54,Graduation,Together,63381,0,1,05/10/2012 00:00,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,0,Spain,1005,0,28
3856,54,Graduation,Together,63381,0,1,05/10/2012 00:00,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,0,Spain,1005,0,28
10648,32,2n Cycle,Together,66664,0,0,25/09/2012 00:00,78,398,96,447,220,96,32,1,5,7,6,3,0,0,0,0,0,0,0,Spain,1289,0,22
5120,32,2n Cycle,Together,66664,0,0,25/09/2012 00:00,78,398,96,447,220,96,32,1,5,7,6,3,0,0,0,0,0,0,0,Saudi Arabia,1289,0,22
6749,48,Graduation,Single,86358,1,1,08/08/2012 00:00,78,957,47,494,82,47,95,4,5,3,6,8,0,0,0,0,0,0,0,Spain,1722,0,26
1584,37,Graduation,Married,41443,1,0,01/04/2014 00:00,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0,Saudi Arabia,482,0,28
9559,53,PhD,Married,57072,0,1,24/01/2014 00:00,79,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0,0,Canada,1034,1,32
771,47,Graduation,Together,54178,0,1,21/01/2014 00:00,79,135,9,39,4,0,7,1,2,2,5,2,0,0,0,0,0,0,0,Germany,194,0,12
5237,64,PhD,Single,48767,1,2,01/01/2014 00:00,79,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,0,Australia,63,0,14
2461,59,Master,Single,51124,1,1,18/12/2013 00:00,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,0,Canada,43,0,9
5474,44,Graduation,Single,43020,1,0,30/11/2013 00:00,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,0,USA,223,0,18
2895,51,Graduation,Single,49980,0,1,23/10/2013 00:00,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,0,India,195,0,16
7972,59,Graduation,Single,72906,0,0,17/09/2013 00:00,79,400,32,519,71,75,54,1,3,4,9,1,0,0,0,0,0,0,0,Spain,1151,0,18
10067,38,2n Cycle,Together,25176,1,1,10/08/2013 00:00,79,4,0,4,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,Germany,13,0,11
500,37,Graduation,Together,96876,0,0,06/08/2013 00:00,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,1,0,Spain,1941,3,26
922,35,2n Cycle,Married,31086,1,1,04/05/2013 00:00,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,0,Germany,48,1,14
2861,31,Graduation,Single,24072,1,0,16/04/2013 00:00,79,9,1,6,3,0,4,1,1,0,2,8,0,0,0,0,0,0,0,Spain,23,0,12
375,60,Graduation,Divorced,76773,0,0,25/02/2013 00:00,79,516,56,449,86,33,16,1,2,2,11,1,0,0,0,0,0,0,0,Spain,1156,0,17
10936,49,Graduation,Married,72190,0,0,13/02/2013 00:00,79,597,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,0,Australia,1947,0,19
10314,66,PhD,Married,83837,0,0,16/12/2012 00:00,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,1,0,India,1318,2,29
4240,36,Graduation,Married,17345,1,0,03/11/2012 00:00,79,4,9,16,17,0,12,2,2,1,2,8,0,0,0,0,0,0,0,Spain,58,0,15
2674,56,Master,Single,75154,0,1,04/09/2012 00:00,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,1,0,USA,1143,0,19
2563,53,Basic,Married,28249,0,0,15/06/2014 00:00,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,India,43,0,12
8312,53,Basic,Married,28249,0,0,15/06/2014 00:00,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,Spain,43,0,12
6999,34,Master,Married,69661,0,0,13/05/2014 00:00,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,0,India,834,0,26
7574,35,PhD,Together,27922,1,0,10/05/2014 00:00,80,11,0,13,2,4,11,1,2,0,3,4,0,0,0,0,0,0,0,Saudi Arabia,41,0,10
5223,48,Master,Together,45903,0,1,23/04/2014 00:00,80,33,8,10,2,10,3,2,2,1,3,4,0,0,0,0,0,0,0,Saudi Arabia,66,0,12
2952,37,Master,Single,36273,1,0,16/04/2014 00:00,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,0,Spain,76,0,14
7683,46,Master,Married,70777,0,1,25/02/2014 00:00,80,554,35,113,0,7,78,3,5,3,12,3,0,0,0,0,0,0,0,Spain,787,0,26
9481,38,Graduation,Married,17148,1,0,28/01/2014 00:00,80,9,9,11,13,10,16,4,3,1,3,8,0,0,0,0,0,0,0,Canada,68,0,19
9907,45,Master,Together,66476,0,1,04/12/2013 00:00,80,742,28,152,25,9,57,2,6,8,10,4,0,0,0,0,0,0,0,Germany,1013,0,30
5454,35,Master,Married,45057,1,0,01/12/2013 00:00,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,0,USA,50,0,11
3798,46,Graduation,Married,41120,1,1,06/11/2013 00:00,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,0,Spain,81,0,15
4259,28,Master,Single,19485,2,0,24/09/2013 00:00,80,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,India,10,0,11
2549,31,PhD,Together,21840,1,0,21/07/2013 00:00,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,0,Spain,27,0,14
6437,29,2n Cycle,Single,41473,1,0,19/06/2013 00:00,80,21,8,20,15,3,9,1,2,0,3,7,0,0,0,0,0,0,0,Spain,76,0,13
2488,58,2n Cycle,Divorced,31395,1,1,23/03/2013 00:00,80,23,1,25,0,8,7,4,2,1,3,6,0,0,0,0,0,0,0,Spain,64,0,16
3945,67,PhD,Widow,68117,0,1,10/03/2013 00:00,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,1,0,Spain,930,1,31
702,39,2n Cycle,Widow,47682,0,1,15/02/2013 00:00,80,162,61,83,97,57,61,4,4,3,8,5,0,0,0,0,0,0,0,Spain,521,0,24
9010,42,Master,Married,83151,0,0,10/02/2013 00:00,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,1,0,Spain,2346,3,25
9710,45,PhD,Divorced,58086,0,1,20/01/2013 00:00,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,0,Spain,792,0,31
1509,56,PhD,Together,84460,0,0,04/01/2013 00:00,80,152,27,103,106,54,81,0,9,9,4,5,0,1,1,1,1,1,0,Spain,523,4,27
9120,52,Graduation,Single,66565,0,1,05/12/2012 00:00,80,747,10,161,65,40,42,4,4,2,9,8,0,0,0,0,0,0,0,Spain,1065,0,27
5252,45,Graduation,Divorced,23910,1,0,26/10/2012 00:00,80,16,12,18,7,1,13,1,2,0,3,7,0,0,0,0,0,0,0,Spain,67,0,13
5959,46,Graduation,Single,35893,1,1,15/10/2012 00:00,80,158,0,23,0,0,18,6,3,1,5,8,0,0,0,0,0,0,0,India,199,0,23
7441,41,Graduation,Divorced,71128,1,0,06/10/2012 00:00,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,0,USA,1615,0,34
4271,25,2n Cycle,Together,38683,1,0,04/10/2012 00:00,80,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,0,India,341,0,24
4095,43,Graduation,Married,37150,1,0,11/09/2012 00:00,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,0,USA,467,0,28
8852,38,Graduation,Married,61064,0,1,31/08/2012 00:00,80,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,0,Spain,1080,0,34
7698,38,PhD,Married,51650,0,1,11/05/2014 00:00,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,0,India,191,0,15
4174,58,Master,Together,55249,0,1,17/04/2014 00:00,81,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,0,Spain,130,0,11
3182,41,PhD,Single,46854,1,1,31/03/2014 00:00,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,1,0,India,263,1,23
193,18,Basic,Married,14421,0,0,17/02/2014 00:00,81,0,0,2,3,3,8,1,1,0,2,5,1,0,0,0,0,0,0,Spain,16,1,9
5229,45,PhD,Together,54132,0,1,16/02/2014 00:00,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,Germany,42,0,12
5555,39,Graduation,Divorced,153924,0,0,07/02/2014 00:00,81,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Spain,6,0,0
7732,36,Graduation,Married,64813,1,0,02/01/2014 00:00,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,0,Spain,745,0,25
310,44,Master,Married,61872,0,1,13/12/2013 00:00,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,0,Canada,573,0,25
6261,35,Graduation,Married,58025,0,1,26/11/2013 00:00,81,270,31,88,11,48,22,3,3,2,10,4,0,0,0,0,0,0,0,India,470,0,22
6274,66,Master,Married,83790,0,0,15/11/2013 00:00,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,0,Saudi Arabia,1615,2,28
1655,35,Graduation,Together,34350,1,0,19/10/2013 00:00,81,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,0,Australia,48,0,12
2740,56,PhD,Widow,33438,1,1,22/09/2013 00:00,81,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,0,Spain,90,0,16
4328,28,2n Cycle,Married,21955,1,0,07/09/2013 00:00,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,0,Spain,55,0,14
17,43,PhD,Married,60491,0,1,06/09/2013 00:00,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,0,Spain,1028,0,33
9153,50,PhD,Married,59304,0,1,29/07/2013 00:00,81,418,61,428,80,51,10,3,7,8,10,5,0,0,0,0,0,0,0,Spain,1048,0,33
520,40,Graduation,Married,34421,1,0,01/07/2013 00:00,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,0,Spain,30,0,11
8372,40,Graduation,Married,34421,1,0,01/07/2013 00:00,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,0,Saudi Arabia,30,0,11
73,61,PhD,Single,51411,1,2,26/05/2013 00:00,81,14,0,3,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,India,18,0,9
2002,56,Graduation,Divorced,71964,0,0,20/05/2013 00:00,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,0,Spain,1870,0,20
6059,61,PhD,Together,64504,1,2,04/03/2013 00:00,81,986,36,168,16,0,108,7,11,3,4,7,0,0,0,0,0,1,0,Spain,1314,0,32
11166,53,Graduation,Married,49678,0,1,02/02/2013 00:00,81,229,5,56,3,2,20,2,6,2,4,7,0,0,0,0,0,0,0,Spain,315,0,21
6257,38,Master,Single,60482,0,1,23/01/2013 00:00,81,255,43,134,37,14,24,1,7,2,7,7,0,0,0,0,0,0,0,Saudi Arabia,507,0,24
9224,42,PhD,Single,55260,0,1,12/12/2012 00:00,81,825,8,53,11,0,242,2,8,10,5,6,0,0,0,0,0,0,0,Saudi Arabia,1139,0,31
8732,45,Master,Widow,67369,0,1,17/11/2012 00:00,81,1298,0,70,37,14,42,4,7,4,10,4,0,1,1,0,0,1,0,Spain,1461,2,29
955,52,Master,Together,47175,1,1,28/10/2012 00:00,81,167,2,44,6,2,19,7,4,2,4,8,1,0,0,0,0,1,0,Saudi Arabia,240,1,25
4910,47,Graduation,Divorced,68743,0,0,30/08/2012 00:00,81,1132,134,384,175,134,115,1,11,5,13,7,0,0,0,0,0,0,0,USA,2074,0,37
564,33,PhD,Together,56937,1,0,04/08/2012 00:00,81,746,8,125,11,8,8,7,8,6,9,6,0,1,0,0,0,1,0,Spain,906,1,36
8931,28,Graduation,Together,83033,1,0,18/05/2014 00:00,82,812,99,431,237,149,33,1,11,4,10,5,0,0,0,1,0,0,0,Saudi Arabia,1761,1,31
1998,38,Graduation,Single,37697,1,0,07/02/2014 00:00,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,India,84,0,13
1250,38,Graduation,Single,37697,1,0,07/02/2014 00:00,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,Spain,84,0,13
8397,63,Graduation,Married,44689,1,1,10/01/2014 00:00,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,0,Spain,34,1,13
9672,44,2n Cycle,Married,23162,1,1,21/12/2013 00:00,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,0,Canada,65,0,14
2125,55,Graduation,Divorced,63033,0,0,15/11/2013 00:00,82,194,61,480,225,112,30,1,3,4,8,2,0,0,0,0,0,0,0,USA,1102,0,18
5975,47,PhD,Single,40304,1,0,30/09/2013 00:00,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,0,Canada,57,0,13
983,30,Graduation,Married,40059,1,0,28/09/2013 00:00,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,0,USA,414,1,20
9938,60,Graduation,Married,80067,0,0,19/09/2013 00:00,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,0,India,1600,1,19
4385,33,PhD,Single,36038,1,0,31/05/2013 00:00,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,Spain,47,0,14
803,46,Graduation,Together,40521,1,1,05/04/2013 00:00,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,0,Spain,21,0,9
10675,58,PhD,Married,66334,0,1,03/04/2013 00:00,82,909,11,218,0,0,23,2,9,3,5,5,0,0,0,0,0,1,0,Spain,1161,0,24
7004,30,Graduation,Single,11012,1,0,16/03/2013 00:00,82,24,3,26,7,1,23,3,3,1,2,9,1,0,0,0,0,0,0,India,84,1,18
4432,38,Graduation,Divorced,31615,1,0,16/03/2013 00:00,82,2,3,20,6,11,9,2,2,0,3,7,0,0,0,0,0,0,0,Spain,51,0,14
4475,65,PhD,Married,69098,0,0,16/02/2013 00:00,82,1315,22,780,145,0,178,1,7,8,9,5,0,0,0,0,0,0,0,Spain,2440,0,30
10868,63,Graduation,Widow,70792,0,0,06/02/2013 00:00,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,0,Spain,1272,0,22
6742,35,Graduation,Married,17688,1,0,13/01/2013 00:00,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,0,1,Spain,11,0,12
5692,25,Basic,Married,25443,1,0,22/12/2012 00:00,82,1,4,3,8,9,7,1,1,0,3,8,0,0,0,0,0,0,0,Saudi Arabia,32,0,13
339,42,PhD,Married,57091,0,1,23/11/2012 00:00,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,1,0,Spain,496,1,25
10398,33,2n Cycle,Single,24336,1,0,27/08/2012 00:00,82,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,0,Spain,31,0,11
8017,33,2n Cycle,Married,51111,1,1,19/06/2014 00:00,83,22,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,0,0,Saudi Arabia,55,0,13
3722,42,Graduation,Single,44503,1,1,16/04/2014 00:00,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,0,Spain,48,0,13
7326,43,Master,Married,56850,0,1,23/03/2014 00:00,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,0,Canada,63,0,8
2416,45,PhD,Single,66582,0,0,03/03/2014 00:00,83,789,25,420,16,38,0,1,2,8,9,1,0,0,0,0,0,0,0,Spain,1288,0,21
1878,29,2n Cycle,Married,23148,0,0,18/02/2014 00:00,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,0,Spain,37,0,13
5278,50,Graduation,Married,82224,0,0,25/01/2014 00:00,83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,0,Germany,902,1,24
5734,40,PhD,Married,61917,1,1,20/11/2013 00:00,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,0,Spain,91,0,12
4370,48,Graduation,Together,43482,2,1,13/11/2013 00:00,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,0,India,88,0,15
8405,35,Graduation,Divorced,68274,1,1,30/09/2013 00:00,83,135,25,51,23,25,46,2,4,2,5,3,0,0,0,0,0,0,0,Saudi Arabia,305,0,16
7617,40,Graduation,Single,42373,1,1,15/08/2013 00:00,83,67,5,61,3,8,19,5,2,1,5,5,0,0,0,0,0,0,0,Spain,163,0,18
6376,35,Graduation,Single,57537,1,0,10/06/2013 00:00,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,0,Australia,545,0,23
2150,56,PhD,Widow,80995,0,1,11/05/2013 00:00,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,0,Canada,1482,0,26
7386,38,Graduation,Divorced,30992,1,0,22/04/2013 00:00,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,0,Canada,43,0,12
3006,38,Graduation,Divorced,30992,1,0,22/04/2013 00:00,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,0,Canada,43,0,12
11088,43,PhD,Together,78642,0,1,21/04/2013 00:00,83,1396,0,322,46,35,17,1,4,9,4,6,0,0,0,0,0,0,0,Spain,1816,0,24
5185,59,Graduation,Married,74268,0,0,14/02/2013 00:00,83,199,66,315,97,174,41,1,4,3,5,2,0,0,0,0,0,0,0,Saudi Arabia,892,0,15
3523,52,Graduation,Together,75072,0,1,23/01/2013 00:00,83,583,34,309,0,22,125,2,5,4,8,3,0,0,0,0,0,0,0,Spain,1073,0,22
55,51,Graduation,Together,56253,0,1,07/12/2012 00:00,83,509,0,65,7,11,5,4,7,2,9,6,0,0,0,0,0,0,0,Spain,597,0,28
3807,59,Graduation,Together,59925,0,1,30/11/2012 00:00,83,473,21,176,19,21,56,3,9,2,9,6,0,0,0,0,0,0,0,Spain,766,0,29
2453,54,Graduation,Together,62807,0,1,31/08/2012 00:00,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,Spain,819,0,28
7787,54,Graduation,Together,62807,0,1,31/08/2012 00:00,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,Canada,819,0,28
2230,44,PhD,Married,23626,1,0,24/05/2014 00:00,84,27,2,14,0,0,0,3,3,1,3,5,0,0,0,0,0,0,0,Germany,43,0,15
8146,38,Master,Together,46106,1,1,11/05/2014 00:00,84,30,0,8,2,0,14,1,1,1,2,6,0,0,0,0,0,0,0,Saudi Arabia,54,0,11
988,49,Graduation,Married,81168,0,0,07/05/2014 00:00,84,410,0,592,147,22,22,1,6,4,7,3,0,0,0,1,0,0,0,Spain,1193,1,21
4832,35,Graduation,Married,27244,1,0,07/03/2014 00:00,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,0,Spain,101,0,15
3152,57,Graduation,Together,26091,1,1,25/02/2014 00:00,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,India,89,0,14
11188,57,Graduation,Together,26091,1,1,25/02/2014 00:00,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,Spain,89,0,14
361,45,Master,Married,43142,1,1,18/02/2014 00:00,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,0,Australia,20,0,11
5939,43,Graduation,Together,38232,1,1,17/01/2014 00:00,84,43,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0,0,0,Spain,122,0,16
9349,29,Graduation,Married,92533,0,0,19/12/2013 00:00,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,0,Germany,1131,2,25
819,69,Graduation,Widow,63285,0,0,05/11/2013 00:00,84,508,124,249,50,38,134,1,6,5,13,3,0,0,0,0,0,0,0,Spain,1103,0,28
10120,59,Graduation,Together,38946,0,1,24/10/2013 00:00,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,0,USA,257,0,17
4541,59,Graduation,Together,38946,0,1,24/10/2013 00:00,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,0,Canada,257,0,17
2456,39,PhD,Married,40233,0,1,14/10/2013 00:00,84,80,4,46,0,17,2,5,2,1,5,6,0,0,0,0,0,0,0,Saudi Arabia,149,0,19
2516,45,2n Cycle,Married,46831,1,1,08/06/2013 00:00,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,0,Spain,78,0,11
11013,27,Graduation,Together,67605,0,0,31/03/2013 00:00,84,336,28,282,184,54,54,1,2,8,6,1,0,0,0,0,0,0,0,Spain,938,0,18
9988,38,Master,Single,70379,0,1,03/03/2013 00:00,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,0,Canada,860,0,29
1627,57,2n Cycle,Divorced,77297,0,0,26/01/2013 00:00,84,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,0,Spain,789,1,26
1490,52,Graduation,Married,55759,0,1,28/11/2012 00:00,84,675,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0,0,0,Canada,854,0,34
6710,63,Master,Single,58217,2,1,17/11/2012 00:00,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,0,Spain,103,0,13
7375,38,Graduation,Together,51369,0,1,25/10/2012 00:00,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,Saudi Arabia,576,0,24
10144,38,Graduation,Together,51369,0,1,25/10/2012 00:00,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,Saudi Arabia,576,0,24
3138,58,Graduation,Single,91249,0,0,20/10/2012 00:00,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,1,0,Spain,1676,4,26
1440,36,2n Cycle,Together,52513,0,0,04/09/2012 00:00,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,0,Spain,1149,0,32
4200,44,Master,Married,44159,1,0,17/06/2014 00:00,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,0,Saudi Arabia,275,0,20
4998,52,Graduation,Together,76081,0,0,23/05/2014 00:00,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,0,Spain,1033,1,16
7321,52,Graduation,Together,76081,0,0,23/05/2014 00:00,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,0,India,1033,1,16
8663,40,Graduation,Divorced,39996,1,1,22/05/2014 00:00,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,Australia,15,0,10
1958,41,PhD,Together,55012,0,1,21/03/2014 00:00,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,0,Spain,660,0,30
6963,67,Graduation,Single,77457,0,0,05/03/2014 00:00,85,675,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,0,0,Saudi Arabia,1157,1,19
1065,51,Graduation,Single,80695,0,0,29/12/2013 00:00,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,0,USA,1918,0,21
2712,58,Graduation,Married,71866,0,1,25/12/2013 00:00,85,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,0,Australia,715,0,23
6049,32,Master,Together,73450,0,0,05/12/2013 00:00,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,0,Spain,1804,2,30
6605,70,PhD,Divorced,55614,0,0,27/11/2013 00:00,85,504,13,131,8,0,26,1,9,4,6,7,0,1,0,0,0,0,0,Spain,682,1,27
11181,65,PhD,Married,156924,0,0,29/08/2013 00:00,85,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Canada,8,0,0
5234,47,2n Cycle,Together,30753,1,1,11/07/2013 00:00,85,12,5,25,0,9,30,2,1,1,3,5,0,0,0,0,0,0,0,Canada,81,0,12
5253,58,Master,Together,54603,1,1,09/07/2013 00:00,85,145,13,46,17,2,4,6,4,2,4,7,0,0,0,0,0,0,0,Spain,227,0,23
11148,39,Graduation,Together,22280,1,0,19/05/2013 00:00,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,0,Spain,13,0,12
6289,63,Master,Together,59385,1,1,28/04/2013 00:00,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,0,Spain,185,0,15
9743,59,Graduation,Married,76998,0,1,11/01/2013 00:00,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,0,Canada,1910,1,35
9209,43,Master,Together,80573,0,0,14/10/2012 00:00,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0,Saudi Arabia,1564,0,26
6417,43,Master,Together,80573,0,0,14/10/2012 00:00,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0,Spain,1564,0,26
7937,32,Graduation,Married,24711,0,0,18/04/2014 00:00,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,0,Spain,58,0,14
6488,55,PhD,Married,38829,0,1,06/04/2014 00:00,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,0,Germany,99,0,13
3194,40,PhD,Single,71466,0,0,05/04/2014 00:00,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,0,Canada,1230,0,20
231,58,Master,Together,28839,1,1,11/03/2014 00:00,86,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,0,Spain,32,0,12
9697,63,Graduation,Married,53790,0,2,06/03/2014 00:00,86,335,42,127,28,5,5,3,7,2,8,6,0,0,0,0,0,0,0,Spain,542,0,26
4676,63,Master,Widow,73705,0,2,05/03/2014 00:00,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,0,Spain,1695,0,30
8079,32,Graduation,Married,22448,1,0,26/02/2014 00:00,86,3,1,8,23,2,18,3,2,1,3,3,0,0,0,0,0,0,0,Saudi Arabia,55,0,12
10032,38,Graduation,Divorced,12571,1,0,18/01/2014 00:00,86,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,0,Saudi Arabia,53,0,17
10505,54,Master,Together,73113,0,0,26/12/2013 00:00,86,741,19,154,50,9,28,1,3,4,7,2,0,0,0,0,0,0,0,Saudi Arabia,1001,0,17
2005,24,Graduation,Married,35765,1,0,11/12/2013 00:00,86,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0,0,Canada,75,0,14
6940,48,PhD,Single,46734,1,2,21/10/2013 00:00,86,100,1,39,6,1,76,4,3,2,3,6,1,0,0,0,0,0,0,Spain,223,1,18
2304,51,PhD,Together,66313,0,1,16/09/2013 00:00,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,0,Saudi Arabia,770,0,27
3170,57,Master,Together,68148,0,0,31/08/2013 00:00,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,0,Spain,1042,0,17
10466,49,Graduation,Married,44393,1,1,22/08/2013 00:00,86,24,2,20,2,2,10,2,1,0,4,4,0,0,0,0,0,0,0,Spain,60,0,11
